day,energy_sum,HouseCount,avg_energy,temperatureMax,windBearing,dewPoint,cloudCover,windSpeed,pressure,apparentTemperatureHigh,visibility,humidity,apparentTemperatureLow,apparentTemperatureMax,uvIndex,temperatureLow,temperatureMin,temperatureHigh,apparentTemperatureMin,moonPhase
2013-12-28,57994.9130001,5094,11.384945622320377,7.81,230,1.72,0.11,3.17,997.47,5.34,13.45,0.77,-2.77,5.34,1.0,0.72,2.86,7.81,0.77,0.85
2013-12-29,60649.204995,5055,11.997864489614244,7.56,230,1.34,0.12,3.07,1014.89,4.44,14.08,0.84,2.39,4.44,1.0,5.23,0.72,7.15,-2.77,0.89
2013-12-30,59379.1989995,5011,11.849770305228496,10.22,201,5.98,0.55,6.58,1010.88,10.22,11.35,0.83,4.21,10.22,0.0,6.4,6.4,10.22,4.21,0.93
2013-12-31,60547.2310057,5080,11.918746260964566,10.36,185,5.77,0.59,4.72,1004.27,10.36,12.13,0.85,2.79,10.36,0.0,5.77,5.77,10.36,2.79,0.96
2014-01-02,56892.465998,5074,11.212547496649586,10.75,215,6.02,0.4,4.89,993.31,10.27,12.23,0.82,4.91,10.75,1.0,8.54,6.54,10.27,3.36,0.04
2014-01-03,58525.4610005,5083,11.513960456521739,10.49,217,5.08,0.4,7.66,994.51,10.14,10.93,0.78,2.77,10.49,1.0,7.04,7.01,10.14,2.77,0.08
2014-01-04,60479.3199944,5031,12.02133174207911,9.58,203,5.21,0.61,4.46,993.71,6.66,11.27,0.84,-0.88,6.66,0.0,1.72,4.06,9.58,1.16,0.12
2014-01-05,63729.611001799996,5050,12.619724950851484,11.96,192,3.88,0.44,4.4,1000.02,5.02,11.67,0.87,5.02,11.96,1.0,8.78,1.72,8.78,-0.88,0.15
2014-01-06,57365.495997,5009,11.452484726891594,12.57,217,7.64,0.58,8.3,994.61,12.37,10.67,0.78,10.23,12.57,1.0,10.23,9.34,12.37,5.91,0.19
2014-01-07,57253.948990799996,5083,11.263810543143812,11.38,218,6.63,0.59,7.3,1003.19,11.38,11.36,0.78,4.53,11.38,1.0,7.37,8.98,11.38,5.34,0.22
2014-01-08,56028.0109983,5065,11.061798815064165,11.62,204,7.02,0.5,4.15,1011.94,11.62,11.99,0.85,5.8,11.62,1.0,9.25,7.37,11.62,4.53,0.26
2014-01-09,54612.6050053,4919,11.102379549766212,12.01,245,4.86,0.39,6.03,1006.3,10.29,12.63,0.77,0.34,12.01,1.0,2.68,4.86,10.29,1.6,0.29
2014-01-10,57061.479997999995,5059,11.27920142281083,10.14,219,4.11,0.4,3.56,1014.26,10.14,13.0,0.85,3.99,10.14,1.0,7.16,2.68,10.14,0.34,0.33
2014-01-11,58134.191008099995,5044,11.525414553548769,8.59,263,3.31,0.2,2.68,1018.51,5.91,12.05,0.81,-1.79,5.91,1.0,0.38,1.02,8.41,1.02,0.36
2014-01-12,64434.2199979,5040,12.784567459900794,8.91,147,2.78,0.46,3.25,1016.63,4.08,8.27,0.9,2.68,6.06,1.0,5.42,0.38,7.06,-1.79,0.39
2014-01-13,57524.789996399995,5051,11.388792317640071,9.72,207,4.52,0.37,4.0,1005.09,6.5,12.44,0.83,-1.16,6.98,1.0,2.05,5.42,9.01,2.68,0.42
2014-01-14,57099.2059885,5022,11.36981401602947,6.82,247,1.69,0.29,2.5,1004.33,4.1,13.08,0.81,2.59,4.15,1.0,5.11,2.05,6.82,-1.16,0.45
2014-01-15,56036.9790001,4993,11.223108151432005,11.19,198,7.91,0.77,4.63,998.57,11.19,9.85,0.9,5.64,11.19,1.0,7.94,6.41,11.19,2.89,0.48
2014-01-16,55394.2380118,5047,10.975676245650881,10.72,191,6.13,0.58,5.01,990.5,10.17,11.72,0.83,2.83,10.72,1.0,6.43,7.27,10.17,3.91,0.52
2014-01-17,55944.2089987,5006,11.175431282201359,8.47,201,5.32,0.47,4.68,990.8,5.71,11.7,0.87,4.62,5.71,1.0,6.59,6.43,8.47,2.83,0.54
2014-01-18,57725.7359966,4984,11.582210272191011,9.99,143,5.81,0.35,4.34,991.61,7.53,11.81,0.83,5.27,7.53,1.0,7.47,7.58,9.99,4.83,0.57
2014-01-19,53192.2249998,4442,11.974836785186852,9.37,203,3.55,0.33,1.72,995.52,7.39,12.54,0.8,1.3,7.39,1.0,1.3,3.34,8.04,2.11,0.6
2014-01-20,51514.0889961,4486,11.483301158292464,8.44,211,2.59,0.17,0.2,1007.71,8.44,9.64,0.89,1.97,8.44,1.0,1.97,1.3,8.44,1.3,0.63
2014-01-21,57536.8890043,5050,11.39344336718812,7.66,157,2.76,0.37,2.19,1010.13,6.26,6.36,0.89,2.42,6.26,1.0,5.76,1.97,7.66,1.97,0.66
2014-01-22,56234.1400011,5047,11.142092332296414,10.02,196,5.54,0.69,2.13,1006.71,10.02,10.2,0.87,0.68,10.02,1.0,3.35,6.12,10.02,3.08,0.7
2014-01-23,56479.7180055,4987,11.32538961409665,8.44,270,2.54,0.32,3.98,1012.39,4.93,11.49,0.82,0.19,4.93,1.0,2.76,3.35,8.44,0.25,0.73
2014-01-24,57720.093999699995,5055,11.418416221503461,8.01,166,2.88,0.54,2.43,1013.91,5.72,11.99,0.83,4.28,5.72,1.0,6.98,2.76,8.01,0.19,0.76
2014-01-25,58745.0970038,5056,11.61888785676424,11.77,254,5.34,0.44,4.0,1012.46,11.77,8.71,0.83,1.29,11.77,1.0,4.25,5.68,11.77,1.76,0.8
2014-01-26,64026.5419969,5035,12.716294339006952,9.03,233,2.39,0.4,4.55,1002.1,5.99,11.97,0.79,-2.02,5.99,1.0,2.56,3.26,9.03,-1.3,0.84
2014-01-27,59413.1980058,5050,11.764989704118811,7.95,234,1.44,0.38,5.29,989.87,4.34,12.68,0.79,1.43,4.34,1.0,4.81,2.56,7.95,-2.02,0.87
2014-01-28,56981.2250067,5017,11.357629062527407,9.12,180,3.59,0.61,4.32,985.33,6.34,11.94,0.83,1.21,6.34,1.0,4.76,5.03,9.12,1.96,0.91
2014-01-29,59018.384002,4999,11.8060380080016,5.46,97,3.05,0.93,4.25,993.99,1.36,9.53,0.9,0.36,2.53,1.0,3.66,3.72,4.79,0.18,0.95
2014-01-30,58977.0069982,5042,11.697145378460927,5.94,65,3.08,0.81,1.52,1001.76,5.86,6.63,0.91,0.29,5.86,1.0,1.97,3.0,5.94,0.61,0.98
2014-01-31,59902.188996799996,5046,11.871222551882678,8.83,177,3.93,0.73,4.74,998.51,3.13,7.08,0.91,1.1,5.27,1.0,4.83,1.97,7.08,0.29,0.03
2014-02-01,58643.298997,4985,11.763951654363089,9.72,217,3.18,0.19,6.97,990.08,4.27,11.6,0.76,2.81,6.86,1.0,6.24,4.83,8.32,1.1,0.06
2014-02-02,60860.9999965,5034,12.089988080353596,9.3,221,2.63,0.22,4.75,1005.39,6.48,12.89,0.72,2.02,6.48,1.0,4.97,5.79,9.3,3.21,0.1
2014-02-03,56364.6530011,4992,11.290996194130608,7.99,139,2.86,0.47,4.92,1003.89,4.59,12.5,0.79,1.12,4.59,1.0,4.22,4.97,7.99,1.96,0.13
2014-02-04,55882.8389912,5025,11.120962983323382,8.88,172,2.69,0.42,5.3,996.87,5.63,12.05,0.75,1.03,5.63,1.0,5.54,4.22,8.88,1.12,0.17
2014-02-05,57021.6699989,4996,11.413464771597278,9.64,193,4.06,0.73,7.86,982.2,5.86,10.91,0.77,3.56,5.86,1.0,7.01,5.54,9.64,1.03,0.2
2014-02-06,57546.2420051,5015,11.474823929232302,9.81,198,4.96,0.67,4.98,989.9,6.87,10.53,0.82,-0.86,7.34,1.0,4.13,5.86,9.77,1.96,0.24
2014-02-07,55117.5770031,5015,10.990543769312064,9.81,235,4.16,0.63,3.98,988.77,5.7,10.85,0.79,3.65,8.44,1.0,7.03,4.13,8.97,-0.86,0.27
2014-02-08,58045.9339991,5020,11.562935059581674,9.13,207,3.99,0.47,8.53,979.25,5.08,11.2,0.77,1.84,5.67,1.0,6.69,6.81,9.01,2.19,0.3
2014-02-09,60568.2900142,4963,12.20396736131372,8.18,231,0.82,0.52,8.05,984.71,3.91,12.71,0.66,1.38,3.91,1.0,4.23,4.78,8.18,1.38,0.33
2014-02-10,56512.666999,5002,11.29801419412235,8.78,232,3.01,0.55,1.66,992.84,7.07,11.81,0.84,-0.57,7.07,1.0,2.77,4.08,8.78,0.89,0.36
2014-02-11,57533.2479975,5013,11.476809893776183,7.51,223,1.32,0.41,4.62,996.66,4.06,12.39,0.76,-1.2,4.06,1.0,3.03,2.77,7.51,-0.57,0.39
2014-02-12,57963.6639906,4931,11.75495112362604,8.83,210,1.94,0.59,7.24,994.27,4.73,11.8,0.75,0.05,4.73,1.0,4.14,3.03,8.83,-1.2,0.42
2014-02-13,56583.0980001,5010,11.294031536946108,7.37,240,-0.01,0.36,5.83,992.43,3.42,13.04,0.68,0.16,3.42,1.0,3.47,4.09,7.37,0.05,0.45
2014-02-14,59204.2100037,4990,11.864571143026051,12.02,186,3.99,0.67,6.6,990.31,12.02,11.17,0.81,3.29,12.02,1.0,8.21,3.47,12.02,0.45,0.48
2014-02-15,56796.2939987,4937,11.504211869293092,9.9,233,2.95,0.35,9.96,988.63,5.79,12.38,0.69,-1.03,5.79,1.0,2.34,5.38,9.9,1.77,0.52
2014-02-16,58028.5659965,5004,11.596436050459632,9.98,235,1.76,0.13,3.34,1006.7,7.88,12.78,0.76,2.84,7.88,2.0,4.89,2.34,9.98,-1.03,0.55
2014-02-17,54875.3279969,4981,11.016929933125878,10.67,175,5.02,0.56,4.07,1007.8,10.67,10.32,0.83,4.97,10.67,1.0,7.64,4.89,10.67,2.84,0.58
2014-02-18,53508.3879899,4956,10.796688456396287,10.13,201,6.23,0.57,3.06,1008.67,10.13,11.49,0.87,2.65,10.13,1.0,5.19,5.85,10.13,3.83,0.61
2014-02-19,53344.5480006,4992,10.686007211658653,10.13,228,5.62,0.64,3.29,1011.57,10.13,9.95,0.87,6.53,10.13,1.0,8.56,5.19,10.13,2.65,0.64
2014-02-20,52763.240996399996,4981,10.592901223930937,12.5,216,7.23,0.61,5.38,1001.54,12.5,10.61,0.84,0.19,12.5,1.0,3.59,6.34,12.5,3.95,0.68
2014-02-21,52416.0919973,4980,10.525319678172691,10.15,233,1.83,0.22,5.42,1003.42,10.15,13.31,0.72,1.59,10.15,1.0,4.72,3.59,10.15,0.19,0.71
2014-02-22,53816.7330008,4981,10.804403332824734,11.63,228,2.64,0.25,4.77,1009.09,11.63,13.07,0.71,4.58,11.63,2.0,7.52,4.72,11.63,1.59,0.75
2014-02-23,57054.144994999995,4963,11.49589864900262,11.94,200,6.17,0.66,7.1,1010.37,11.94,12.33,0.76,5.52,11.94,1.0,7.99,8.67,11.94,5.53,0.78
2014-02-24,51887.913004099995,4979,10.42135228039767,14.23,183,6.03,0.5,5.02,1005.19,14.23,13.0,0.74,4.78,14.23,1.0,8.25,7.99,14.23,5.52,0.82
2014-02-25,51100.0370015,4964,10.294125101027397,11.43,202,5.06,0.62,5.69,1000.65,10.31,12.09,0.78,1.67,11.43,1.0,4.17,6.79,10.31,3.89,0.86
2014-02-26,50499.8519945,4943,10.21643778970261,11.29,227,2.74,0.26,3.82,1012.73,11.29,13.0,0.73,3.03,11.29,2.0,6.01,4.17,11.29,1.67,0.9
2014-02-27,51584.610998,4978,10.362517275612696,10.31,224,3.08,0.32,4.14,1007.02,10.31,12.04,0.74,0.82,10.31,2.0,3.43,3.93,10.31,1.41,0.93
